ax,ay,az,gx,gy,gz,temp,flame,label
-12008,-1608.0,-10464.0,2202.0,4653.0,-94.0,112.0,1.0,0
25160,-18368.0,-13656.0,-1434.0,-900.0,-1526.0,116.0,1.0,0
32767,32767.0,-32768.0,-2656.0,-2597.0,-390.0,158.0,1.0,0
-18488,19520.0,24840.0,-1457.0,-940.0,954.0,92.0,1.0,0
32767,-3304.0,30400.0,-2013.0,-4395.0,89.0,84.0,1.0,0
-5424,17016.0,27776.0,1621.0,3379.0,-487.0,141.0,1.0,0
-32768,8248.0,-960.0,-623.0,-140.0,-1419.0,120.0,1.0,0
-11136,-6264.0,1776.0,-3584.0,-1968.0,936.0,104.0,1.0,0
8384,-17592.0,25432.0,-1022.0,-2846.0,1212.0,159.0,1.0,0
5144,-6104.0,-8.0,-39.0,988.0,433.0,140.0,1.0,0
12992,13872.0,18208.0,369.0,2452.0,-918.0,144.0,1.0,0
-32768,20984.0,32767.0,-797.0,696.0,-1500.0,128.0,1.0,0
-10400,-14280.0,13064.0,-744.0,-490.0,-988.0,124.0,1.0,0
0,0.0,0.0,0.0,0.0,0.0,104.0,1.0,0
-6792,15960.0,-5144.0,2303.0,4467.0,-164.0,114.0,1.0,0
23192,-25072.0,-22360.0,-1647.0,-1090.0,-1511.0,127.0,1.0,0
-736,-7672.0,15560.0,-1252.0,-1360.0,-759.0,147.0,1.0,0
5496,-32768.0,1288.0,-4091.0,-2919.0,616.0,125.0,1.0,0
-26680,-568.0,32767.0,-1675.0,-228.0,1106.0,108.0,1.0,0
29208,24808.0,25496.0,-1116.0,-4587.0,531.0,129.0,1.0,0
1472,-3128.0,-3552.0,951.0,3068.0,415.0,127.0,1.0,0
9064,16144.0,24632.0,878.0,2919.0,-761.0,136.0,1.0,0
15400,15296.0,-1432.0,-1083.0,-352.0,-1661.0,129.0,1.0,0
1000,-14552.0,16064.0,-765.0,-969.0,-864.0,118.0,1.0,0
32767,32767.0,-32768.0,-4097.0,-1.0,-1.0,128.0,1.0,0
12520,-7488.0,-7768.0,-3878.0,-2369.0,664.0,118.0,1.0,0
-25632,-2320.0,32767.0,-2399.0,-38.0,869.0,128.0,1.0,0
624,-4016.0,5424.0,-982.0,-1670.0,1186.0,120.0,1.0,0
28008,29168.0,19072.0,-1257.0,-4931.0,289.0,159.0,1.0,0
25872,-7400.0,32767.0,-1515.0,-3237.0,40.0,112.0,1.0,0
-10496,8696.0,32767.0,-850.0,-433.0,469.0,128.0,1.0,0
-25056,25992.0,360.0,2084.0,4720.0,420.0,88.0,1.0,0
3144,-2168.0,32767.0,365.0,1827.0,-698.0,146.0,1.0,0
-20920,-32768.0,23744.0,-2286.0,-1614.0,-894.0,72.0,1.0,0
-32768,20232.0,32767.0,-599.0,325.0,-1450.0,131.0,1.0,0
-6752,-9176.0,4072.0,-596.0,114.0,-1113.0,131.0,1.0,0
-4024,-14840.0,16648.0,-734.0,-843.0,-887.0,122.0,1.0,0
32767,32767.0,-32768.0,-2900.0,-3236.0,-175.0,128.0,1.0,0
-16232,992.0,19216.0,-3317.0,-318.0,637.0,122.0,1.0,0
-16960,20784.0,29816.0,-1269.0,-828.0,933.0,96.0,1.0,0
31848,14968.0,12216.0,-1636.0,-5127.0,105.0,121.0,1.0,0
-19048,15088.0,-8256.0,1834.0,4179.0,486.0,84.0,1.0,0
-3208,-1520.0,32767.0,-868.0,431.0,-762.0,138.0,1.0,0
-27912,32767.0,32767.0,-747.0,347.0,-1632.0,128.0,1.0,0
-27912,32767.0,32767.0,-747.0,347.0,-1632.0,128.0,1.0,0
32336,-32768.0,-11152.0,-3200.0,-2596.0,202.0,135.0,1.0,0
-15920,7048.0,13440.0,-1322.0,-1106.0,1107.0,80.0,1.0,0
32056,6504.0,12416.0,-1613.0,-4743.0,137.0,124.0,1.0,0
-22712,4432.0,-760.0,2251.0,4534.0,-118.0,112.0,1.0,0
-24176,-32768.0,32767.0,-2164.0,-1409.0,-804.0,115.0,1.0,0
-8624,-6152.0,-568.0,-774.0,-370.0,-1048.0,124.0,1.0,0
-5704,-3568.0,808.0,-3904.0,-1849.0,699.0,84.0,1.0,0
296,-9680.0,32767.0,-829.0,-3762.0,949.0,133.0,1.0,0
3384,-6600.0,-6968.0,789.0,2689.0,475.0,151.0,1.0,0
-22200,-32768.0,32767.0,-1859.0,-846.0,-797.0,84.0,1.0,0
0,0.0,0.0,0.0,0.0,0.0,124.0,1.0,0
32767,32767.0,-32768.0,-1491.0,-1874.0,-553.0,104.0,1.0,0
-32768,-1072.0,32767.0,-2250.0,493.0,731.0,136.0,1.0,0
8136,-15432.0,23480.0,-884.0,-3195.0,937.0,130.0,1.0,0
26080,-5840.0,32767.0,-1464.0,-3392.0,171.0,98.0,1.0,0
-8752,8104.0,-8720.0,1879.0,4076.0,352.0,137.0,1.0,0
-10400,-29928.0,32767.0,-1646.0,-1236.0,-572.0,72.0,1.0,0
-32768,2968.0,17376.0,-446.0,657.0,-1489.0,167.0,1.0,0
32336,32767.0,-27112.0,-1388.0,-1677.0,-443.0,112.0,1.0,0
13008,-12344.0,-7784.0,-4011.0,-2771.0,731.0,123.0,1.0,0
-32768,2040.0,32767.0,-2612.0,181.0,747.0,148.0,1.0,0
6320,14688.0,32767.0,-859.0,-4023.0,782.0,113.0,1.0,0
4152,-6081.0,-1.0,-1.0,-1.0,-1.0,128.0,1.0,0
8784,22648.0,9160.0,1728.0,3818.0,-535.0,122.0,1.0,0
-19528,32767.0,32767.0,-1009.0,-484.0,-1569.0,128.0,1.0,0
12048,-26744.0,13104.0,-4040.0,-2712.0,724.0,130.0,1.0,0
1552,24912.0,32767.0,-818.0,-4598.0,622.0,107.0,1.0,0
-27608,8744.0,-6096.0,2573.0,4925.0,7.0,127.0,1.0,0
-11648,-31088.0,32767.0,-1933.0,-1296.0,-614.0,82.0,1.0,0
-32768,8488.0,17928.0,-399.0,787.0,-1556.0,140.0,1.0,0
10792,5616.0,-2032.0,-1050.0,-1375.0,-667.0,120.0,1.0,0
9824,-32768.0,2984.0,-4089.0,-2747.0,740.0,112.0,1.0,0
-32768,-2192.0,32767.0,-2466.0,187.0,936.0,151.0,1.0,0
3304,8328.0,32767.0,-876.0,-3673.0,791.0,106.0,1.0,0
-3504,-6776.0,3568.0,1685.0,3837.0,528.0,134.0,1.0,0
-32768,5640.0,-11511.0,-1.0,-1.0,-1.0,106.0,1.0,0
-27728,-5296.0,32767.0,-2477.0,-24.0,1018.0,152.0,1.0,0
32767,-7176.0,18175.0,-2477.0,-24.0,1018.0,80.0,1.0,0
4240,-14016.0,-7864.0,1160.0,3420.0,715.0,173.0,1.0,0
6520,-28640.0,32767.0,-1234.0,-437.0,-592.0,78.0,1.0,0
-30656,3048.0,2072.0,-497.0,247.0,-1209.0,127.0,1.0,0
-32768,18952.0,32767.0,-3136.0,-1340.0,971.0,141.0,1.0,0
-472,-8800.0,32767.0,-1124.0,-3790.0,932.0,140.0,1.0,0
-15976,-11696.0,26184.0,-439.0,-89.0,246.0,124.0,1.0,0
-21184,5408.0,4208.0,1864.0,4254.0,-4.0,127.0,1.0,0
-2272,-21168.0,32767.0,-1186.0,-72.0,-660.0,111.0,1.0,0
-32768,1568.0,9616.0,-670.0,160.0,-1636.0,132.0,1.0,0
32767,32767.0,-32768.0,-2761.0,-2607.0,-425.0,146.0,1.0,0
-32768,3920.0,32767.0,-2097.0,-258.0,808.0,137.0,1.0,0
5704,12144.0,32767.0,-1241.0,-4404.0,602.0,128.0,1.0,0
-16400,-2080.0,32767.0,-1286.0,-2451.0,195.0,114.0,1.0,0
7096,20640.0,24440.0,1164.0,3174.0,-806.0,136.0,1.0,0
-32408,22280.0,32767.0,-502.0,820.0,-1464.0,82.0,1.0,0
11832,-31960.0,-1432.0,-4134.0,-2590.0,647.0,134.0,1.0,0
-208,1560.0,7144.0,-1072.0,-2241.0,982.0,104.0,1.0,0
30976,-5648.0,32767.0,-1297.0,-2701.0,232.0,124.0,1.0,0
-11712,28672.0,10304.0,1898.0,3762.0,-405.0,130.0,1.0,0
24712,856.0,-4968.0,-1812.0,-1961.0,-1443.0,132.0,1.0,0
-7624,-4720.0,14488.0,-1242.0,-1894.0,-515.0,141.0,1.0,0
-21936,-7512.0,32767.0,-2413.0,-24.0,1061.0,128.0,1.0,0
8480,16376.0,32767.0,-939.0,-4212.0,6143.0,132.0,1.0,0
27128,-1272.0,32767.0,-995.0,-1712.0,208.0,98.0,1.0,0
-2968,-5792.0,-4208.0,856.0,2647.0,576.0,128.0,1.0,0
-18864,32136.0,-928.0,2684.0,4971.0,-66.0,128.0,1.0,0
6400,-32768.0,32767.0,-591.0,-147.0,-573.0,138.0,1.0,0
-17016,32767.0,32767.0,-988.0,-344.0,-1582.0,153.0,1.0,0
32767,32767.0,-32768.0,-1702.0,-1807.0,-169.0,144.0,1.0,0
-17512,15232.0,31312.0,-1499.0,106.0,937.0,143.0,1.0,0
8864,22344.0,32767.0,-895.0,-4427.0,575.0,147.0,1.0,0
-17208,-2544.0,32767.0,-675.0,-1055.0,431.0,116.0,1.0,0
-24296,15512.0,-9552.0,2643.0,4909.0,137.0,132.0,1.0,0
-15256,-32768.0,32767.0,-2104.0,-2347.0,-904.0,130.0,1.0,0
-22040,4384.0,-5720.0,-480.0,360.0,-1310.0,80.0,1.0,0
-7352,-16184.0,20624.0,-804.0,-1610.0,-618.0,134.0,1.0,0
32767,32767.0,-32768.0,-2005.0,-2652.0,-89.0,152.0,1.0,0
3552,-3920.0,-6208.0,-3674.0,-1151.0,813.0,118.0,1.0,0
4160,-14608.0,19064.0,-1265.0,-2673.0,939.0,122.0,1.0,0
-15048,-11536.0,19240.0,124.0,1093.0,548.0,126.0,1.0,0
3784,-27864.0,32767.0,-1593.0,-1157.0,-627.0,80.0,1.0,0
-32768,2776.0,9008.0,-549.0,-88.0,-1534.0,140.0,1.0,0
32767,-8344.0,-32768.0,-2800.0,-3207.0,222.0,108.0,1.0,0
-32768,25392.0,20304.0,-2782.0,-600.0,993.0,130.0,1.0,0
-2544,-9240.0,29496.0,-1079.0,-3184.0,1075.0,139.0,1.0,0
-3264,-8896.0,5200.0,-37.0,636.0,475.0,132.0,1.0,0
-25872,-32768.0,32767.0,-1858.0,-924.0,-674.0,124.0,1.0,0
-26768,840.0,4248.0,-717.0,301.0,-1168.0,133.0,1.0,0
-19704,22184.0,16792.0,-3680.0,-1417.0,769.0,132.0,1.0,0
-8056,-3624.0,13288.0,-1192.0,-2680.0,1047.0,96.0,1.0,0
-13936,-4400.0,31800.0,-1226.0,-1298.0,299.0,132.0,1.0,0
-4520,-1672.0,32767.0,487.0,2116.0,-694.0,137.0,1.0,0
-32768,6952.0,21280.0,-232.0,863.0,-1511.0,128.0,1.0,0
2744,-21416.0,-5720.0,-3949.0,-1913.0,672.0,139.0,1.0,0
-8432,20992.0,32767.0,-1147.0,-4815.0,559.0,154.0,1.0,0
5912,10480.0,32767.0,682.0,2428.0,-875.0,150.0,1.0,0
-13072,-9256.0,11520.0,-907.0,-512.0,-1118.0,120.0,1.0,0
-16760,19520.0,29040.0,-1427.0,-454.0,963.0,147.0,1.0,0
-10480,-2392.0,32767.0,-1009.0,-1341.0,289.0,133.0,1.0,0
-16792,-32768.0,30504.0,-1927.0,-2210.0,-881.0,119.0,1.0,0
3864,-32768.0,-616.0,-4112.0,-2650.0,575.0,120.0,1.0,0
232,16128.0,32767.0,-1405.0,-4800.0,658.0,137.0,1.0,0
-18856,3944.0,-13056.0,2441.0,4852.0,-55.0,105.0,1.0,0
1224,32767.0,32767.0,-1115.0,76.0,-1650.0,151.0,1.0,0
32767,27456.0,-32768.0,-2429.0,-2738.0,-51.0,156.0,1.0,0
-32768,4872.0,32767.0,-2154.0,222.0,730.0,112.0,1.0,0
944,-16856.0,32767.0,-821.0,-3314.0,978.0,95.0,1.0,0
-17616,-10944.0,23856.0,-427.0,-263.0,499.0,128.0,1.0,0
-1728,-24176.0,32767.0,-1332.0,-412.0,-768.0,96.0,1.0,0
12656,-456.0,-976.0,-1201.0,-723.0,-943.0,90.0,1.0,0
-32768,-14256.0,32767.0,-2639.0,-349.0,957.0,154.0,1.0,0
-5328,3472.0,32767.0,-1043.0,-1723.0,340.0,128.0,1.0,0
-18768,-32768.0,28376.0,-2121.0,-2142.0,-999.0,109.0,1.0,0
32767,20904.0,-32768.0,-2504.0,-2995.0,79.0,138.0,1.0,0
0,0.0,0.0,0.0,0.0,0.0,66.0,1.0,0
56,-18056.0,32767.0,-800.0,-2960.0,1103.0,122.0,1.0,0
16384,3376.0,32767.0,-854.0,-1633.0,365.0,133.0,1.0,0
9520,15680.0,23848.0,1077.0,2899.0,-737.0,132.0,1.0,0
6200,32216.0,22840.0,-1182.0,-324.0,-1674.0,152.0,1.0,0
32767,32767.0,-32768.0,-3201.0,-3082.0,-255.0,152.0,1.0,0
-29648,-15648.0,32767.0,-2250.0,-281.0,895.0,128.0,1.0,0
30200,13712.0,13176.0,-1655.0,-5174.0,172.0,151.0,1.0,0
0,0.0,0.0,0.0,0.0,0.0,134.0,1.0,0
1800,5720.0,-15272.0,1426.0,3500.0,473.0,122.0,1.0,0
-384,-25432.0,32767.0,-896.0,1247.0,-846.0,100.0,1.0,0
-28056,19224.0,18104.0,-597.0,653.0,-1622.0,137.0,1.0,0
12512,-32768.0,6840.0,-4282.0,-2693.0,438.0,125.0,1.0,0
-19312,15800.0,32767.0,-1456.0,-630.0,941.0,100.0,1.0,0
23680,18640.0,9424.0,-1319.0,-4716.0,301.0,96.0,1.0,0
-24344,17760.0,-5960.0,2037.0,4377.0,349.0,116.0,1.0,0
-8952,-26792.0,32767.0,-1886.0,-1926.0,-699.0,121.0,1.0,0
-9616,-9704.0,5520.0,-573.0,122.0,-1114.0,116.0,1.0,0
4000,-20632.0,-760.0,-3546.0,-2157.0,926.0,127.0,1.0,0
-7528,2040.0,2552.0,-1166.0,-2209.0,1144.0,126.0,1.0,0
-17128,-3728.0,32767.0,-895.0,-731.0,412.0,135.0,1.0,0
1080,-20432.0,32767.0,-1409.0,159.0,-857.0,104.0,1.0,0
31232,-24016.0,-24016.0,-3389.0,-2222.0,-145.0,159.0,1.0,0
4816,-23064.0,32767.0,-852.0,-3134.0,991.0,116.0,1.0,0
32767,-6640.0,26920.0,-1734.0,-4221.0,158.0,135.0,1.0,0
-27760,8200.0,-3936.0,1967.0,4314.0,360.0,118.0,1.0,0
-24408,-32768.0,32767.0,-2070.0,-1366.0,-773.0,111.0,1.0,0
-32768,-3568.0,7280.0,-214.0,1100.0,-1461.0,122.0,1.0,0
18024,-28944.0,1240.0,-3956.0,-2473.0,554.0,97.0,1.0,0
-2040,-5320.0,10984.0,-1212.0,-2263.0,1031.0,114.0,1.0,0
-17304,-2376.0,32767.0,-336.0,368.0,617.0,128.0,1.0,0
-9800,30976.0,12752.0,1837.0,3786.0,-384.0,120.0,1.0,0
-10400,-32768.0,-6288.0,-1792.0,-1905.0,-1265.0,132.0,1.0,0
-3656,-15040.0,13768.0,-1043.0,-1243.0,-949.0,92.0,1.0,0
-32768,25400.0,27936.0,-3358.0,-843.0,865.0,134.0,1.0,0
2424,4664.0,32767.0,-960.0,-4256.0,785.0,120.0,1.0,0
-24328,17232.0,-11344.0,1811.0,4295.0,248.0,72.0,1.0,0
29128,9856.0,4568.0,-1426.0,-650.0,-1648.0,136.0,1.0,0
19456,-32768.0,10880.0,-3895.0,-2556.0,142.0,139.0,1.0,0
-29072,18328.0,32767.0,-1733.0,-19.0,865.0,143.0,1.0,0
20264,22144.0,32767.0,-1477.0,-19.0,865.0,84.0,1.0,0
32576,-4568.0,32767.0,-1844.0,-4535.0,164.0,96.0,1.0,0
4264,4200.0,-11728.0,1457.0,3376.0,224.0,96.0,1.0,0
11680,13672.0,21784.0,368.0,2221.0,-941.0,147.0,1.0,0
17376,8584.0,2064.0,-1545.0,-469.0,-1422.0,132.0,1.0,0
32767,14688.0,-20216.0,-2103.0,-1626.0,-795.0,143.0,1.0,0
-31856,-1296.0,32767.0,-1750.0,-435.0,795.0,139.0,1.0,0
32767,3896.0,15032.0,-1750.0,-435.0,795.0,79.0,1.0,0
-12264,-8736.0,32767.0,-1503.0,-2370.0,155.0,123.0,1.0,0
-3648,21480.0,10496.0,1819.0,3647.0,-443.0,92.0,1.0,0
-18440,-27936.0,32767.0,-1669.0,138.0,-927.0,104.0,1.0,0
-32768,4592.0,16088.0,-674.0,815.0,-1608.0,135.0,1.0,0
1392,-21488.0,16488.0,-1.0,-1.0,-1.0,120.0,1.0,0
13328,-32768.0,-3968.0,-4328.0,-2891.0,401.0,118.0,1.0,0
-1480,-17848.0,21008.0,-756.0,-2994.0,1027.0,124.0,1.0,0
-7272,-6304.0,32767.0,-1238.0,-2195.0,301.0,124.0,1.0,0
-27600,6736.0,-11536.0,2650.0,4920.0,-50.0,119.0,1.0,0
17385,-1.0,-1.0,-1.0,-1.0,-1.0,128.0,1.0,0
-32768,26192.0,32767.0,-916.0,52.0,-1619.0,156.0,1.0,0
32767,32767.0,-32768.0,-2601.0,-2032.0,-221.0,140.0,1.0,0
-31056,3224.0,32767.0,-1888.0,95.0,753.0,128.0,1.0,0
20376,32767.0,28696.0,-1167.0,-4747.0,367.0,127.0,1.0,0
-13040,12208.0,-3344.0,2048.0,4643.0,511.0,104.0,1.0,0
4512,-28888.0,32767.0,-398.0,463.0,-551.0,138.0,1.0,0
-32768,-608.0,1408.0,-408.0,603.0,-1483.0,90.0,1.0,0
32088,-32768.0,-29560.0,-3771.0,-2969.0,422.0,133.0,1.0,0
-21504,17920.0,22392.0,-1563.0,-1314.0,1273.0,68.0,1.0,0
32767,-2328.0,15560.0,-1474.0,-4862.0,250.0,129.0,1.0,0
2504,9024.0,-13424.0,950.0,2761.0,250.0,137.0,1.0,0
10072,15616.0,14880.0,1162.0,3305.0,-728.0,136.0,1.0,0
-32768,-1032.0,6920.0,-509.0,737.0,-1462.0,114.0,1.0,0
32767,32767.0,-32768.0,-1880.0,-1788.0,-546.0,128.0,1.0,0
23000,-28688.0,-9376.0,-4430.0,-2504.0,523.0,124.0,1.0,0
-32768,-6944.0,32767.0,-2677.0,228.0,653.0,132.0,1.0,0
-7320,-6224.0,12360.0,-904.0,-2805.0,1003.0,118.0,1.0,0
19480,-3328.0,32767.0,-1638.0,-3633.0,222.0,100.0,1.0,0
-27504,16096.0,248.0,2196.0,4713.0,329.0,128.0,1.0,0
1376,4120.0,32767.0,358.0,1846.0,-691.0,150.0,1.0,0
-26672,-32768.0,32767.0,-2387.0,-868.0,-1023.0,126.0,1.0,0
0,0.0,0.0,0.0,0.0,0.0,143.0,1.0,0
-32768,6560.0,6416.0,-610.0,498.0,-1590.0,151.0,1.0,0
-1168,-19376.0,20544.0,-1250.0,-1484.0,-887.0,114.0,1.0,0
-1168,-19376.0,20544.0,-1250.0,-1484.0,-887.0,134.0,1.0,0
-2392,-11312.0,16032.0,-425.0,-304.0,-941.0,114.0,1.0,0
23440,-32768.0,7608.0,-3724.0,-2743.0,695.0,88.0,1.0,0
-30032,2880.0,27752.0,-2129.0,58.0,732.0,130.0,1.0,0
8096,-936.0,32767.0,-768.0,-3654.0,991.0,92.0,1.0,0
1390,18645.0,-30593.0,-7943.0,-18704.0,22272.0,112.0,1.0,0
-21512,4096.0,-8016.0,2264.0,4569.0,-202.0,95.0,1.0,0
3880,-32768.0,-11992.0,-2032.0,-962.0,-1253.0,106.0,1.0,0
-20664,5360.0,-4784.0,-540.0,332.0,-1111.0,100.0,1.0,0
32767,-2840.0,-32768.0,-1.0,-1.0,-1.0,149.0,1.0,0
14952,-32768.0,4256.0,-3921.0,-2964.0,580.0,92.0,1.0,0
-32768,-472.0,32767.0,-2351.0,263.0,701.0,143.0,1.0,0
2592,-16920.0,27968.0,-982.0,-2721.0,980.0,130.0,1.0,0
21640,21424.0,32767.0,-1302.0,-4924.0,336.0,140.0,1.0,0
-4128,-8360.0,32767.0,-1411.0,-2312.0,233.0,112.0,1.0,0
-4128,-8360.0,32767.0,-1411.0,-2312.0,233.0,92.0,1.0,0
-11456,-13080.0,20296.0,-73.0,948.0,324.0,132.0,1.0,0
-28272,17632.0,3168.0,2340.0,4691.0,101.0,127.0,1.0,0
-26320,-32768.0,28600.0,-2223.0,-1124.0,-1089.0,120.0,1.0,0
32767,32767.0,-1.0,-1.0,-1.0,-1.0,146.0,1.0,0
-23640,7496.0,32767.0,-1986.0,-174.0,905.0,127.0,1.0,0
17784,-128.0,32767.0,-1200.0,-2583.0,164.0,92.0,1.0,0
-19952,-56.0,11480.0,2019.0,4270.0,52.0,92.0,1.0,0
-8824,-23408.0,32767.0,-893.0,801.0,-772.0,135.0,1.0,0
-9120,32767.0,32767.0,-1112.0,-57.0,-1488.0,131.0,1.0,0
-11856,-5832.0,1376.0,-886.0,-196.0,-1015.0,131.0,1.0,0
22704,-32768.0,-4664.0,-3738.0,-2721.0,-33.0,167.0,1.0,0
-32768,14704.0,32767.0,-3032.0,465.0,656.0,119.0,1.0,0
6096,-16400.0,23968.0,-889.0,-2863.0,1023.0,90.0,1.0,0
-4600,-7832.0,32767.0,-1549.0,-2944.0,207.0,125.0,1.0,0
-7952,26960.0,4912.0,1812.0,3825.0,-480.0,96.0,1.0,0
32767,8792.0,-3840.0,-1492.0,-1177.0,-1706.0,137.0,1.0,0
30336,-32768.0,5888.0,-4123.0,-2984.0,430.0,137.0,1.0,0
-32768,-9352.0,32767.0,-2591.0,-65.0,705.0,147.0,1.0,0
808,-7712.0,6232.0,-1087.0,-2625.0,1236.0,126.0,1.0,0
32767,-6840.0,32767.0,-1779.0,-4096.0,97.0,84.0,1.0,0
-9952,6128.0,-312.0,2142.0,4404.0,-328.0,90.0,1.0,0
15568,-32768.0,-27144.0,-2445.0,-1315.0,-1364.0,132.0,1.0,0
32767,-1.0,-1.0,-1.0,-1.0,-1.0,155.0,1.0,0
-32768,5864.0,32767.0,-2804.0,514.0,841.0,128.0,1.0,0
26504,2152.0,7312.0,-1123.0,-3935.0,442.0,146.0,1.0,0
-20512,2944.0,-5016.0,2268.0,4707.0,98.0,131.0,1.0,0
-11104,-32768.0,12736.0,-2099.0,-1504.0,-1058.0,92.0,1.0,0
-27024,272.0,5784.0,-796.0,83.0,-1222.0,118.0,1.0,0
17704,-32768.0,7504.0,-3969.0,-2514.0,343.0,136.0,1.0,0
-7776,14984.0,17928.0,-1408.0,-1037.0,989.0,90.0,1.0,0
32767,-976.0,32767.0,-1789.0,-3947.0,141.0,96.0,1.0,0
-11632,27272.0,17632.0,2223.0,4434.0,-360.0,133.0,1.0,0
-2464,32576.0,32767.0,-897.0,-322.0,-1514.0,128.0,1.0,0
31000,-32768.0,-9592.0,-3336.0,-2699.0,416.0,127.0,1.0,0
-21176,80.0,32767.0,-2057.0,163.0,913.0,129.0,1.0,0
6992,-10640.0,32767.0,-827.0,-3335.0,912.0,126.0,1.0,0
32767,-13696.0,32767.0,-1344.0,-3266.0,150.0,112.0,1.0,0
-1736,-11120.0,-6632.0,1027.0,3140.0,588.0,129.0,1.0,0
-7448,32767.0,5288.0,2267.0,4421.0,-248.0,88.0,1.0,0
5080,-32448.0,32767.0,-1337.0,-1051.0,-540.0,143.0,1.0,0
-32768,5856.0,-4384.0,-367.0,740.0,-1360.0,133.0,1.0,0
-8384,-3240.0,1360.0,-3701.0,-1929.0,905.0,120.0,1.0,0
5432,-2696.0,32767.0,-887.0,-3533.0,1013.0,103.0,1.0,0
-14320,-11768.0,21056.0,-343.0,-108.0,433.0,106.0,1.0,0
-16160,10376.0,-10208.0,2125.0,4241.0,-168.0,84.0,1.0,0
-16432,-32768.0,32767.0,-2176.0,-2138.0,-862.0,134.0,1.0,0
-816,-14728.0,10552.0,-908.0,-441.0,-1017.0,135.0,1.0,0
-32768,19872.0,29048.0,-3048.0,-272.0,866.0,133.0,1.0,0
32767,16928.0,9480.0,-1790.0,-5469.0,279.0,123.0,1.0,0
-22632,8800.0,-10688.0,2393.0,4603.0,-90.0,131.0,1.0,0
32767,6624.0,-19600.0,-1807.0,-655.0,-1697.0,138.0,1.0,0
-32768,21984.0,30912.0,-2897.0,-568.0,1034.0,102.0,1.0,0
32767,-8216.0,12184.0,-1488.0,-3860.0,255.0,127.0,1.0,0
-6024,-27296.0,32767.0,-1471.0,452.0,-883.0,124.0,1.0,0
20296,-32768.0,4248.0,-4040.0,-1988.0,483.0,134.0,1.0,0
-19712,19720.0,32767.0,-970.0,-4380.0,770.0,135.0,1.0,0
-712,-14264.0,32767.0,-294.0,1106.0,-1000.0,84.0,1.0,0
18800,-32768.0,12112.0,-4039.0,-2117.0,541.0,123.0,1.0,0
4288,6016.0,32767.0,-1234.0,-2010.0,246.0,122.0,1.0,0
-32768,-1160.0,-6472.0,-499.0,481.0,-1.0,126.0,1.0,0
5160,-11288.0,9120.0,-1171.0,-3088.0,1024.0,94.0,1.0,0
2168,-5648.0,-1352.0,-75.0,723.0,506.0,143.0,1.0,0
-2472,13744.0,31312.0,1288.0,3229.0,-460.0,120.0,1.0,0
-14352,32767.0,32767.0,-908.0,-286.0,-1550.0,130.0,1.0,0
32767,32767.0,-1.0,-1.0,-1.0,-1.0,124.0,1.0,0
-32768,28880.0,14144.0,-3455.0,-1315.0,865.0,126.0,1.0,0
10680,15376.0,32767.0,-1038.0,-4306.0,869.0,127.0,1.0,0
-16536,-8648.0,31928.0,-335.0,582.0,386.0,120.0,1.0,0
8176,14272.0,2856.0,1461.0,3467.0,-565.0,117.0,1.0,0
-16856,-32768.0,32767.0,-2095.0,-1624.0,-907.0,131.0,1.0,0
-32768,8208.0,-3688.0,-635.0,201.0,-1389.0,104.0,1.0,0
13520,20240.0,-12657.0,-1.0,-1.0,-1.0,134.0,1.0,0
32767,9232.0,-32768.0,-2811.0,-3288.0,185.0,139.0,1.0,0
-15208,10120.0,31352.0,-1776.0,-303.0,996.0,139.0,1.0,0
-18928,20232.0,32767.0,-911.0,-4375.0,608.0,141.0,1.0,0
-1376,8160.0,-8416.0,821.0,2808.0,303.0,119.0,1.0,0
1176,-8088.0,32767.0,-862.0,541.0,-758.0,133.0,1.0,0
-32768,6240.0,18912.0,-662.0,172.0,-1613.0,151.0,1.0,0
12368,-32768.0,10976.0,-4087.0,-2539.0,303.0,132.0,1.0,0
-32768,-4600.0,32767.0,-2333.0,10.0,671.0,118.0,1.0,0
-9048,-13816.0,32767.0,-1012.0,-2987.0,972.0,127.0,1.0,0
-9232,-4712.0,32767.0,-1394.0,-2605.0,221.0,88.0,1.0,0
-18064,31440.0,17504.0,2370.0,4424.0,-357.0,112.0,1.0,0
-32768,26616.0,32767.0,-1084.0,-241.0,-1479.0,156.0,1.0,0
32767,-1.0,-1.0,-1.0,-1.0,-1.0,127.0,1.0,0
9120,-15760.0,-8040.0,-3902.0,-2114.0,746.0,132.0,1.0,0
-15024,3448.0,16152.0,-1216.0,-1591.0,954.0,107.0,1.0,0
11680,26848.0,32767.0,-880.0,-4325.0,575.0,128.0,1.0,0
-16664,-4656.0,32767.0,-819.0,-850.0,398.0,128.0,1.0,0
-1808,27680.0,6760.0,1995.0,3902.0,-390.0,96.0,1.0,0
-11024,-26976.0,32767.0,-1535.0,-849.0,-603.0,118.0,1.0,0
-32768,-4608.0,-1168.0,-449.0,401.0,-1553.0,159.0,1.0,0
32767,32767.0,-32768.0,-2398.0,-2467.0,-48.0,116.0,1.0,0
-19376,27776.0,9168.0,-3687.0,-2069.0,834.0,130.0,1.0,0
-11536,18224.0,6232.0,-1306.0,-2095.0,1262.0,134.0,1.0,0
31496,-3744.0,32767.0,-1459.0,-2970.0,177.0,133.0,1.0,0
-5792,25272.0,-15376.0,1377.0,3458.0,142.0,112.0,1.0,0
